user,revenue,units,ls_date,tsls,rating,ttp,total_sessions,completed,completed_post,predictedByModel,win_rate,tries,device,tbs,tsad
6144,NULL,NULL,NULL,NULL,0,0,1,0.4,0.4,0.4,0.8125,16,ipod,NULL,99450
202,NULL,NULL,5/26/2015,169607,0,4344,11,0.488888889,0.488888889,0.488888889,0.65,20,iphone,6594.8,228515
5896,NULL,NULL,5/27/2015,32894,0,1690,7,0.222222222,0.222222222,0.222222222,0.75,4,ipad,29912,213005
4421,NULL,NULL,NULL,NULL,-1,0,1,NULL,NULL,0.5,NULL,NULL,iphone,NULL,18098
7894,NULL,NULL,5/26/2015,96753,1,1567,3,0.222222222,0.666666667,0.666666667,0.75,4,ipad,12350,121783
4854,NULL,NULL,5/26/2015,136267,0,1667,3,0.355555556,0.355555556,0.355555556,0.571428571,14,ipod,32880.5,190567
6611,NULL,NULL,5/25/2015,250234,-1,21,3,0.133333333,0.133333333,0.133333333,1,1,iphone,561.5,250370
9044,NULL,NULL,5/27/2015,68587,0,9080,6,0.444444444,0.666666667,0.666666667,0.733333333,15,ipod,16895.6,155201
5305,NULL,NULL,5/27/2015,38220,1,6757,11,0.222222222,0.222222222,0.222222222,0.5,4,iphone,20368.2,242147
8276,NULL,NULL,5/27/2015,9824,0,4526,13,0.555555556,0.555555556,0.469034667,0.703703704,27,iphone,15749.33333,198817
4847,NULL,NULL,5/27/2015,3934,0,1179,1,0.333333333,0.355555556,0.355555556,0.916666667,12,ipod,NULL,5114
9997,NULL,NULL,5/27/2015,5656,0,1285,2,0.222222222,0.4,0.4,0.666666667,6,iphone,1234,7773
908,NULL,NULL,5/27/2015,45409,0,5508,6,0.666666667,0.666666667,0.473919857,0.564102564,39,iphone,34093.2,216434
2531,NULL,NULL,NULL,NULL,-1,0,1,NULL,NULL,0.5,NULL,NULL,iphone,NULL,119543
2356,NULL,NULL,5/27/2015,13984,0,1277,2,0.333333333,0.333333333,0.333333333,0.538461538,13,iphone,1396,15382
6844,NULL,NULL,5/27/2015,11720,0,13371,12,0.622222222,0.888888889,0.60726704,0.455696203,79,iphone,9455.818182,116326
3251,NULL,NULL,5/27/2015,23536,0,2939,4,0.444444444,0.533333333,0.533333333,0.833333333,12,ipad,3421.333333,36224
3443,NULL,NULL,NULL,NULL,0,0,1,0.222222222,0.222222222,0.222222222,0.75,4,ipad,NULL,258416
7838,NULL,NULL,5/26/2015,129328,-1,732,5,0.155555556,0.222222222,0.222222222,0.285714286,7,ipad,20926.25,213235
9214,NULL,NULL,5/26/2015,101727,0,3992,8,0.555555556,0.555555556,0.555555556,0.727272727,22,iphone,22459.14286,200808
2975,NULL,NULL,5/26/2015,171737,-1,642,2,0.155555556,0.155555556,0.155555556,0.142857143,7,ipad,58027,230009
9125,NULL,NULL,5/26/2015,89294,1,707,3,0.222222222,0.222222222,0.222222222,0.416666667,12,iphone,51665.5,186973
7990,NULL,NULL,5/27/2015,78760,0,3372,11,0.177777778,0.177777778,0.177777778,0.090909091,22,ipod,16708,245851
9663,NULL,NULL,5/27/2015,70350,0,5388,7,0.555555556,0.555555556,0.555555556,0.4,50,iphone,11666,134894
9477,NULL,NULL,5/26/2015,99126,0,1121,3,0.444444444,0.444444444,0.444444444,0.75,16,iphone,10919.5,100829
7653,NULL,NULL,5/27/2015,68965,0,9913,8,0.444444444,0.488888889,0.488888889,0.457142857,70,iphone,22538,228136
8848,NULL,NULL,5/26/2015,97952,0,3561,6,0.511111111,0.622222222,0.622222222,0.666666667,24,ipad,28280,239488
1476,NULL,NULL,5/27/2015,71498,0,13808,8,0.666666667,0.888888889,0.888888889,0.777777778,27,ipad,24425.85714,243146
8492,NULL,NULL,NULL,NULL,0,0,1,0.177777778,0.177777778,0.177777778,0.5,4,iphone,NULL,236780
3444,NULL,NULL,5/26/2015,138070,0,60,2,0.288888889,0.288888889,0.288888889,0.9,10,ipad,836,138131
5,NULL,NULL,NULL,NULL,0,0,1,0.155555556,0.155555556,0.155555556,1,2,ipad,NULL,127810
541,NULL,NULL,5/27/2015,7258,-1,843,3,0.155555556,0.177777778,0.177777778,0.444444444,9,ipad,37800,83105
3756,NULL,NULL,5/27/2015,83150,0,16045,15,0.666666667,0.666666667,0.666666667,0.323943662,71,ipod,8287.928571,199655
8871,NULL,NULL,NULL,NULL,-1,0,1,0.133333333,0.133333333,0.133333333,1,1,iphone,NULL,85126
3180,NULL,NULL,NULL,NULL,0,0,1,0.222222222,0.222222222,0.222222222,0.75,4,iphone,NULL,97382
3930,NULL,NULL,5/25/2015,256148,0,234,3,0.177777778,0.177777778,0.177777778,1,3,iphone,168,256445
8712,NULL,NULL,NULL,NULL,-1,0,1,0.155555556,0.155555556,0.155555556,0.111111111,9,ipad,NULL,211488
6951,NULL,NULL,NULL,NULL,0,0,1,0.288888889,0.288888889,0.288888889,0.583333333,12,ipod,NULL,177376
2172,NULL,NULL,5/25/2015,185845,0,6146,11,0.666666667,0.666666667,0.666666667,0.777777778,27,ipod,8236.3,230298
9831,NULL,NULL,NULL,NULL,-1,0,1,NULL,NULL,0.5,NULL,NULL,iphone,NULL,70118
5239,NULL,NULL,5/27/2015,19488,0,6074,9,0.466666667,0.622222222,0.622222222,0.433333333,30,iphone,23156.875,204745
4152,NULL,NULL,NULL,NULL,-1,0,1,0.155555556,0.155555556,0.155555556,1,2,ipad,NULL,149521
3348,NULL,NULL,5/27/2015,4491,0,706,2,0.222222222,0.288888889,0.288888889,1,3,iphone,854,5716
1273,NULL,NULL,5/25/2015,214500,0,2330,2,0.4,0.4,0.4,0.394736842,38,iphone,19,216850
7215,NULL,NULL,5/27/2015,48549,0,902,2,0.222222222,0.222222222,0.222222222,0.666666667,6,ipad,183813,232911
8692,NULL,NULL,5/27/2015,29774,0,5042,7,0.444444444,0.666666667,0.413279215,0.708333333,24,iphone,14324.16667,117039
1713,NULL,NULL,5/26/2015,132801,0,1180,4,0.222222222,0.222222222,0.222222222,0.5,6,iphone,50600,198314
7298,NULL,NULL,5/27/2015,2466,0,1402,2,0.222222222,0.444444444,0.444444444,0.571428571,7,ipad,60670,63878
1494,NULL,NULL,NULL,NULL,-1,0,1,0.155555556,0.155555556,0.155555556,NULL,NULL,iphone,NULL,250054
2071,NULL,NULL,NULL,NULL,-1,0,1,0.133333333,0.133333333,0.133333333,NULL,NULL,ipad,NULL,177397
4971,NULL,NULL,5/27/2015,754,0,2441,4,0.333333333,0.333333333,0.333333333,0.454545455,22,ipad,66168.33333,199690
6582,NULL,NULL,NULL,NULL,-1,0,1,0.133333333,0.133333333,0.133333333,1,1,iphone,NULL,133041
6717,NULL,NULL,NULL,NULL,0,0,1,0.222222222,0.222222222,0.222222222,1,3,ipad,NULL,215669
838,NULL,NULL,5/26/2015,168372,-1,764,6,0.133333333,0.133333333,0.133333333,0.333333333,6,ipad,15723.8,172166
4340,NULL,NULL,5/27/2015,1796,0,5426,15,0.4,0.422222222,0.422222222,0.476190476,42,ipod,5468.571429,78356
257,NULL,NULL,5/27/2015,690,0,2873,7,0.333333333,0.444444444,0.444444444,0.344827586,29,ipad,22762.83333,137538
3139,NULL,NULL,5/27/2015,11343,1,1090,2,0.288888889,0.333333333,0.333333333,0.818181818,11,ipad,65265,76802
194,NULL,NULL,NULL,NULL,0,0,1,0.155555556,0.155555556,0.155555556,1,2,iphone,NULL,211765
2738,NULL,NULL,5/26/2015,107850,0,4481,14,0.333333333,0.333333333,0.333333333,0.392857143,28,iphone,2872.538462,224457
2194,NULL,NULL,5/27/2015,67734,0,329,1,0.155555556,0.444444444,0.444444444,1,2,iphone,NULL,68064
7557,NULL,NULL,5/27/2015,64101,0,3347,3,0.222222222,0.222222222,0.222222222,0.75,4,iphone,22003.5,111437
5668,NULL,NULL,5/27/2015,4331,0,38,2,0.177777778,0.222222222,0.222222222,0.5,4,ipad,1277,4370
6261,NULL,NULL,5/25/2015,203691,-1,84,2,0.133333333,0.133333333,0.133333333,NULL,NULL,iphone,104918,203776
3204,NULL,NULL,5/26/2015,164174,0,6842,7,0.488888889,0.488888889,0.488888889,0.41025641,39,ipod,15069.33333,205664
8415,NULL,NULL,NULL,NULL,0,0,1,0.4,0.4,0.4,0.818181818,11,ipad,NULL,120843
2007,NULL,NULL,NULL,NULL,0,0,1,0.222222222,0.222222222,0.222222222,1,3,iphone,NULL,94333
1634,NULL,NULL,5/27/2015,19284,0,7451,10,0.622222222,0.666666667,0.490095946,0.59375,32,ipad,11806.33333,125664
7497,NULL,NULL,NULL,NULL,-1,0,1,0.133333333,0.133333333,0.133333333,1,1,ipod,NULL,34212
2626,NULL,NULL,5/27/2015,75830,1,500,3,0.177777778,0.177777778,0.177777778,0.4,5,iphone,14628.5,76350
823,NULL,NULL,5/27/2015,22946,0,11875,27,0.444444444,0.666666667,0.666666667,0.179487179,78,iphone,7367.615385,214814
7210,NULL,NULL,5/26/2015,136312,0,1190,4,0.222222222,0.222222222,0.222222222,1,3,iphone,435.6666667,137567
8549,NULL,NULL,5/27/2015,34158,-1,82,1,0.133333333,0.155555556,0.155555556,NULL,NULL,iphone,NULL,34241
9487,NULL,NULL,5/27/2015,70085,-1,59,1,0.133333333,0.133333333,0.133333333,NULL,NULL,iphone,NULL,70145
4255,NULL,NULL,5/25/2015,190226,1,581,3,0.222222222,0.222222222,0.222222222,0.5,4,iphone,3037,192312
8751,NULL,NULL,5/27/2015,31772,0,4649,11,0.4,0.4,0.4,0.866666667,15,ipad,14004,185948
1025,NULL,NULL,5/27/2015,54961,0,2403,5,0.333333333,0.333333333,0.333333333,0.772727273,22,ipad,26029.75,137677
8920,NULL,NULL,5/27/2015,84973,1,3744,5,0.222222222,0.222222222,0.222222222,0.714285714,7,iphone,52739.5,251760
5819,NULL,NULL,5/27/2015,82199,0,7070,12,0.4,0.4,0.4,0.5,52,iphone,10812.72727,202693
6143,NULL,NULL,5/27/2015,22396,-1,323,5,0.133333333,0.133333333,0.133333333,0.5,2,ipad,22017.25,110467
6864,NULL,NULL,5/27/2015,36760,0,461,1,0.177777778,0.333333333,0.333333333,0.5,4,iphone,NULL,37222
6031,NULL,NULL,NULL,NULL,-1,0,1,NULL,NULL,0.5,NULL,NULL,ipad,NULL,87452
4812,NULL,NULL,5/27/2015,36384,0,2618,6,0.288888889,0.288888889,0.288888889,0.636363636,22,ipad,33482.8,204704
3406,NULL,NULL,NULL,NULL,0,0,1,0.355555556,0.355555556,0.355555556,0.8,15,iphone,NULL,38415
9128,NULL,NULL,5/26/2015,129819,0,556,3,0.177777778,0.933333333,0.933333333,1,3,iphone,170,130415
4517,NULL,NULL,NULL,NULL,-1,0,1,0.133333333,0.133333333,0.133333333,NULL,NULL,ipad,NULL,79072
8709,NULL,NULL,NULL,NULL,-1,0,1,0.133333333,0.222222222,0.222222222,0.5,2,iphone,NULL,9154
4534,NULL,NULL,NULL,NULL,0,0,1,0.222222222,0.222222222,0.222222222,1,3,iphone,NULL,254959
9994,NULL,NULL,5/26/2015,102679,-1,151,2,0.133333333,0.133333333,0.133333333,1,1,ipad,179,102831
97,NULL,NULL,5/27/2015,17548,-1,554,2,0.155555556,0.155555556,0.155555556,0.090909091,22,ipad,583,18103
8919,NULL,NULL,NULL,NULL,0,0,1,0.666666667,0.666666667,0.666666667,0.76,25,ipad,NULL,68050
3669,NULL,NULL,NULL,NULL,0,0,1,0.155555556,0.155555556,0.155555556,0.666666667,3,iphone,NULL,212111
7504,NULL,NULL,NULL,NULL,0,0,1,0.2,0.2,0.2,0.666666667,6,ipad,NULL,212075
1695,NULL,NULL,5/26/2015,144526,0,2441,4,0.4,0.4,0.4,0.571428571,21,iphone,27285.66667,227913
7600,NULL,NULL,5/27/2015,58430,0,4619,10,0.444444444,0.444444444,0.444444444,0.666666667,18,iphone,9721.555556,127357
3033,NULL,NULL,NULL,NULL,-1,0,1,0.155555556,0.155555556,0.155555556,NULL,NULL,iphone,NULL,17011
9021,NULL,NULL,5/27/2015,47,0,7192,9,0.511111111,0.777777778,0.494400786,0.465116279,43,ipad,24011.5,192108
154,NULL,NULL,5/27/2015,11530,0,2220,2,0.222222222,0.222222222,0.222222222,0.375,8,ipod,73533,85967
4409,NULL,NULL,NULL,NULL,-1,0,1,0.133333333,0.133333333,0.133333333,NULL,NULL,iphone,NULL,82086
2246,NULL,NULL,5/26/2015,138194,0,433,2,0.177777778,0.444444444,0.444444444,0.4,5,iphone,62084,200655
8495,NULL,NULL,NULL,NULL,0,0,1,0.2,0.2,0.2,0.666666667,6,ipad,NULL,40761
1948,NULL,NULL,5/27/2015,48042,-1,1733,3,0.333333333,0.444444444,0.444444444,0.727272727,11,iphone,4696.5,57840
7368,NULL,NULL,5/27/2015,1759,0,1658,5,0.288888889,0.355555556,0.355555556,0.8,10,ipod,19219.75,79024
1244,NULL,NULL,NULL,NULL,0,0,1,0.155555556,0.155555556,0.155555556,1,2,ipad,NULL,218564
6490,NULL,NULL,5/27/2015,17232,0,279,2,0.155555556,0.155555556,0.155555556,1,2,iphone,2057,17512
5709,NULL,NULL,5/27/2015,65621,1,9586,4,0.733333333,0.733333333,0.733333333,0.295454545,88,iphone,56998,193427
8645,NULL,NULL,NULL,NULL,-1,0,1,0.133333333,0.133333333,0.133333333,1,1,ipad,NULL,201171
7265,NULL,NULL,5/27/2015,455,1,3376,6,0.288888889,0.288888889,0.288888889,0.266666667,30,ipad,50692.4,254624
75,NULL,NULL,5/26/2015,121567,-1,8318,3,0.666666667,1,1,0.571428571,42,ipad,51582.5,227756
9781,NULL,NULL,NULL,NULL,-1,0,1,0.133333333,0.133333333,0.133333333,NULL,NULL,iphone,NULL,63734
1348,NULL,NULL,5/26/2015,137666,0,584,1,0.177777778,0.177777778,0.177777778,0.428571429,7,iphone,NULL,138251
2612,NULL,NULL,5/27/2015,282,0,1802,3,0.222222222,0.222222222,0.222222222,1,3,iphone,3401.5,7759
379,NULL,NULL,5/26/2015,107106,-1,1172,5,0.177777778,0.177777778,0.177777778,0.083333333,12,ipad,27509,198751
2734,NULL,NULL,5/27/2015,3631,0,17636,15,0.733333333,0.733333333,0.733333333,0.269565217,115,iphone,15298.57143,218323
7110,NULL,NULL,5/25/2015,252566,0,523,2,0.222222222,0.222222222,0.222222222,0.666666667,3,iphone,47959,253090
8245,NULL,NULL,5/25/2015,194294,0,2865,2,0.666666667,0.666666667,0.666666667,0.7,30,ipod,152227,197160
2897,NULL,NULL,NULL,NULL,-1,0,1,NULL,NULL,0.5,NULL,NULL,ipad,NULL,21203
7070,NULL,NULL,5/27/2015,31842,0,1447,1,0.266666667,0.444444444,0.444444444,0.75,8,ipad,NULL,33290
9807,NULL,NULL,NULL,NULL,-1,0,1,0.155555556,0.155555556,0.155555556,0.666666667,3,iphone,NULL,105051
2707,NULL,NULL,5/25/2015,247927,-1,216,1,0.133333333,0.155555556,0.155555556,NULL,NULL,ipad,NULL,248144
1910,NULL,NULL,5/27/2015,1127,0,5269,6,0.333333333,0.333333333,0.333333333,0.470588235,17,ipod,15189.4,76539
2271,NULL,NULL,NULL,NULL,0,0,1,0.222222222,0.222222222,0.222222222,1,3,iphone,NULL,179845
726,NULL,NULL,NULL,NULL,-1,0,1,0.133333333,0.133333333,0.133333333,1,1,iphone,NULL,242966
8831,NULL,NULL,NULL,NULL,-1,0,1,0.155555556,0.155555556,0.155555556,0.125,8,ipad,NULL,181482
8794,NULL,NULL,NULL,NULL,-1,0,1,0.133333333,0.133333333,0.133333333,1,2,iphone,NULL,51482
4736,NULL,NULL,5/27/2015,18200,0,3408,3,0.222222222,0.222222222,0.222222222,0.75,8,iphone,25573.5,51785
7548,NULL,NULL,NULL,NULL,-1,0,1,0.133333333,0.133333333,0.133333333,1,1,iphone,NULL,132537
5892,NULL,NULL,5/25/2015,195889,0,2097,3,0.222222222,0.222222222,0.222222222,0.6,5,ipad,1082,199186
7417,NULL,NULL,5/26/2015,91011,0,951,2,0.222222222,0.222222222,0.222222222,1,3,iphone,5438,97200
3839,NULL,NULL,5/27/2015,70408,0,13823,7,0.777777778,0.822222222,0.574277816,0.418181818,55,ipad,28278.66667,241932
9289,NULL,NULL,5/27/2015,28169,0,3545,3,0.333333333,0.888888889,0.888888889,0.75,12,ipad,3745.5,36850
8490,NULL,NULL,5/27/2015,25922,0,2635,2,0.4,0.444444444,0.444444444,0.483870968,31,ipad,200929,227771
7114,NULL,NULL,5/27/2015,82577,1,1132,4,0.422222222,0.422222222,0.422222222,0.523809524,21,ipad,26870.33333,101955
2599,NULL,NULL,5/25/2015,183284,0,3,2,0.177777778,0.177777778,0.177777778,0.333333333,6,ipod,99,183288
6483,NULL,NULL,5/27/2015,4656,0,2168,3,0.355555556,0.4,0.4,0.407407407,27,iphone,34628.5,73974
7802,NULL,NULL,5/27/2015,8304,0,5561,3,0.4,0.444444444,0.444444444,0.344262295,61,ipad,36045.5,82665
2112,NULL,NULL,5/25/2015,176433,0,824,2,0.222222222,0.222222222,0.222222222,0.75,4,iphone,58618,177258
2695,NULL,NULL,5/27/2015,11984,0,5922,7,0.577777778,0.666666667,0.463361295,0.515151515,33,iphone,14374,86678
9603,NULL,NULL,5/27/2015,36834,0,3410,2,0.222222222,0.222222222,0.222222222,0.333333333,18,ipad,41431,78950
9077,NULL,NULL,5/27/2015,24969,-1,191,1,0.133333333,0.333333333,0.333333333,1,1,ipod,NULL,25161
4095,NULL,NULL,5/27/2015,3101,0,3627,8,0.444444444,0.444444444,0.444444444,0.647058824,17,ipod,26040.85714,185995
313,NULL,NULL,5/25/2015,177057,0,3057,6,0.333333333,0.333333333,0.333333333,0.5,16,ipad,4118.2,193396
7267,NULL,NULL,5/27/2015,5160,0,2186,11,0.355555556,0.822222222,0.398894691,0.5625,16,iphone,2777,33420
6997,NULL,NULL,5/27/2015,17865,0,1242,5,0.288888889,0.288888889,0.288888889,0.583333333,12,iphone,19803,97056
8707,NULL,NULL,5/26/2015,125710,0,1236,2,0.311111111,0.311111111,0.311111111,0.9,10,iphone,86002,212015
3062,NULL,NULL,5/27/2015,4700,0,508,2,0.2,0.311111111,0.311111111,0.666666667,6,ipad,170609,175676
1694,NULL,NULL,5/25/2015,182528,0,1272,9,0.333333333,0.333333333,0.333333333,0.7,10,iphone,8595.375,251257
1465,NULL,NULL,5/27/2015,21290,0,5971,2,0.555555556,0.888888889,0.445614724,0.425,40,ipad,9360,32025
112,NULL,NULL,5/27/2015,40831,0,11253,10,0.444444444,0.466666667,0.466666667,0.344827586,29,iphone,19480.55556,219246
4339,NULL,NULL,5/26/2015,101882,0,14073,7,0.888888889,1,1,0.653846154,52,iphone,17196.16667,206236
4817,NULL,NULL,NULL,NULL,-1,0,1,0.155555556,0.155555556,0.155555556,0.25,4,ipod,NULL,39421
6482,NULL,NULL,5/27/2015,84478,0,4240,3,0.4,0.511111111,0.511111111,0.326086957,46,ipad,39839,165855
9726,NULL,NULL,5/25/2015,189195,-1,4,2,0.133333333,0.133333333,0.133333333,1,1,ipad,55013,189200
3844,NULL,NULL,5/26/2015,121711,0,1810,2,0.333333333,0.444444444,0.444444444,0.888888889,9,iphone,1297,123547
1142,NULL,NULL,5/27/2015,542,0,502,2,0.222222222,0.266666667,0.266666667,0.75,4,ipod,79406,80383
528,NULL,NULL,5/27/2015,21142,0,1955,4,0.222222222,0.222222222,0.222222222,1,5,iphone,27301.33333,103050
1844,NULL,NULL,5/27/2015,25186,0,7538,21,0.555555556,0.555555556,0.538962172,0.428571429,28,iphone,8152.25,188322
7081,NULL,NULL,5/26/2015,96510,-1,1737,5,0.333333333,0.444444444,0.444444444,0.733333333,15,ipod,19188.25,173317
7793,NULL,NULL,NULL,NULL,0,0,1,0.222222222,0.222222222,0.222222222,1,3,iphone,NULL,75579
5824,NULL,NULL,NULL,NULL,0,0,1,0.177777778,0.177777778,0.177777778,1,3,iphone,NULL,243790
2973,NULL,NULL,5/25/2015,185477,0,852,4,0.222222222,0.222222222,0.222222222,0.6,5,ipad,1772.666667,188327
1543,NULL,NULL,5/27/2015,74801,-1,86,2,0.133333333,0.133333333,0.133333333,1,1,iphone,34866,74888
638,NULL,NULL,5/27/2015,3736,0,12006,8,0.666666667,0.777777778,0.580566739,0.546666667,75,iphone,25701.85714,184702
5408,NULL,NULL,NULL,NULL,-1,0,1,0.155555556,0.155555556,0.155555556,1,2,iphone,NULL,174352
235,NULL,NULL,5/25/2015,175246,0,2232,7,0.355555556,0.355555556,0.355555556,0.310344828,29,iphone,5222.833333,179824
9704,NULL,NULL,NULL,NULL,-1,0,1,0.133333333,0.133333333,0.133333333,NULL,NULL,iphone,NULL,14462
9492,NULL,NULL,NULL,NULL,1,0,1,0.155555556,0.155555556,0.155555556,1,2,ipad,NULL,111516
8580,NULL,NULL,NULL,NULL,0,0,1,0.222222222,0.222222222,0.222222222,0.333333333,15,ipad,NULL,255092
7874,NULL,NULL,5/27/2015,9980,-1,4503,12,0.355555556,0.444444444,0.444444444,0.642857143,14,iphone,12284.81818,146040
4969,NULL,NULL,5/27/2015,71756,0,2603,8,0.222222222,0.4,0.4,0.25,44,ipad,24192,178686
9410,NULL,NULL,5/26/2015,91758,0,6708,7,0.666666667,0.666666667,0.666666667,0.421875,64,iphone,3254.333333,111221
8697,NULL,NULL,5/27/2015,14572,0,1101,3,0.222222222,0.222222222,0.222222222,0.333333333,9,iphone,79728,174452
70,NULL,NULL,NULL,NULL,0,0,1,0.222222222,0.222222222,0.222222222,0.75,4,iphone,NULL,175832
1827,NULL,NULL,5/27/2015,450,0,4759,8,0.222222222,0.222222222,0.222222222,0.105263158,38,iphone,3115.857143,23895
2668,NULL,NULL,5/26/2015,169117,0,1976,4,0.333333333,0.333333333,0.333333333,0.407407407,27,ipod,64779.33333,214633
5079,NULL,NULL,5/27/2015,30627,1,4247,5,0.288888889,0.288888889,0.288888889,0.604166667,48,ipad,30759,146192
2831,NULL,NULL,5/27/2015,58041,0,1451,3,0.4,0.4,0.4,0.8,10,ipad,2500,60238
9945,NULL,NULL,NULL,NULL,0,0,1,0.222222222,0.222222222,0.222222222,0.666666667,3,iphone,NULL,176614
3723,NULL,NULL,5/27/2015,29507,0,4284,7,0.666666667,0.666666667,0.451660593,0.642857143,28,iphone,14441.16667,117142
1824,NULL,NULL,5/26/2015,89977,0,1679,4,0.288888889,0.288888889,0.288888889,0.583333333,12,ipod,31538,98122
536,NULL,NULL,NULL,NULL,-1,0,1,0.155555556,0.155555556,0.155555556,0.5,2,iphone,NULL,86843
464,NULL,NULL,5/27/2015,9912,0,8218,18,0.555555556,0.555555556,0.541590409,0.363636364,33,ipad,9993.588235,180500
721,NULL,NULL,NULL,NULL,-1,0,1,0.133333333,0.133333333,0.133333333,NULL,NULL,ipad,NULL,128904
546,NULL,NULL,5/26/2015,111222,-1,32,2,0.133333333,0.133333333,0.133333333,NULL,NULL,iphone,1671,111255
5603,NULL,NULL,NULL,NULL,-1,0,1,0.155555556,0.155555556,0.155555556,1,2,iphone,NULL,186584
8419,NULL,NULL,5/27/2015,22642,0,2410,2,0.222222222,0.222222222,0.222222222,0.75,4,ipad,91691,114338
8064,NULL,NULL,NULL,NULL,0,0,1,0.311111111,0.311111111,0.311111111,0.55,20,iphone,NULL,193956
8473,NULL,NULL,5/25/2015,203957,0,7898,5,0.666666667,0.666666667,0.666666667,0.605263158,38,ipad,6692,230636
303,NULL,NULL,5/27/2015,23758,0,3208,5,0.266666667,1.111111111,1.111111111,0.625,8,iphone,1262,30414
388,NULL,NULL,5/27/2015,446,0,26414,26,0.888888889,1,1,0.303030303,99,iphone,4351.88,109247
7700,NULL,NULL,5/26/2015,161158,0,3187,7,0.444444444,0.444444444,0.444444444,0.736842105,19,iphone,5066,191346
2532,NULL,NULL,5/26/2015,101134,0,5327,3,0.444444444,0.555555556,0.555555556,0.727272727,22,iphone,42987,189480
8823,NULL,NULL,NULL,NULL,-1,0,1,0.133333333,0.133333333,0.133333333,1,1,iphone,NULL,134935
3492,NULL,NULL,5/26/2015,159392,0,591,1,0.2,0.4,0.4,0.8,5,iphone,NULL,159984
68,NULL,NULL,NULL,NULL,-1,0,1,0.133333333,0.133333333,0.133333333,NULL,NULL,ipod,NULL,253913
5651,NULL,NULL,5/26/2015,168143,0,177,3,0.2,0.2,0.2,0.5,6,iphone,417.5,168603
3008,NULL,NULL,5/25/2015,234035,0,1023,2,0.222222222,0.222222222,0.222222222,0.6,5,iphone,1070,235059
998,NULL,NULL,5/27/2015,15799,-1,98,1,0.133333333,0.133333333,0.133333333,1,1,ipad,NULL,15898
9334,NULL,NULL,NULL,NULL,0,0,1,0.222222222,0.222222222,0.222222222,1,3,iphone,NULL,122506
333,NULL,NULL,5/27/2015,148,0,7734,15,0.444444444,0.444444444,0.444444444,0.216666667,60,ipod,13448.42857,188287
5813,NULL,NULL,NULL,NULL,-1,0,1,0.133333333,0.133333333,0.133333333,NULL,NULL,ipad,NULL,31066
7282,NULL,NULL,5/27/2015,34416,0,1053,3,0.177777778,0.177777778,0.177777778,0.375,8,iphone,872,36238
1555,NULL,NULL,5/27/2015,25572,0,10424,5,0.666666667,0.711111111,0.497498842,0.666666667,39,iphone,43756,203427
1400,NULL,NULL,5/25/2015,193263,-1,3,2,0.155555556,0.155555556,0.155555556,1,2,ipod,30,193267
1294,NULL,NULL,5/27/2015,41818,0,5614,6,0.333333333,0.333333333,0.333333333,0.266666667,30,ipad,15679,120319
9799,NULL,NULL,5/27/2015,4989,0,26632,11,0.822222222,0.888888889,0.888888889,0.360465116,86,ipad,21083.2,221662
7856,NULL,NULL,5/26/2015,172025,0,21,2,0.155555556,0.155555556,0.155555556,1,2,ipad,134,172047
7190,NULL,NULL,5/26/2015,170704,-1,335,2,0.155555556,0.155555556,0.155555556,0.333333333,3,iphone,24672,195506
5084,NULL,NULL,5/25/2015,179360,0,1,2,0.177777778,0.177777778,0.177777778,0.5,6,iphone,24,179362
1765,NULL,NULL,5/25/2015,232400,0,2196,2,0.266666667,0.333333333,0.333333333,0.8,5,ipad,17,234614
4565,NULL,NULL,5/26/2015,104816,0,118,2,0.155555556,0.155555556,0.155555556,1,2,iphone,203,104935
9938,NULL,NULL,5/27/2015,4172,0,6267,10,0.444444444,0.444444444,0.444444444,0.177419355,62,iphone,5835.333333,56894
8284,NULL,NULL,5/27/2015,8169,0,3628,4,0.222222222,0.333333333,0.333333333,1,3,iphone,24660.33333,82890
867,NULL,NULL,5/26/2015,128712,1,1271,3,0.333333333,0.333333333,0.333333333,0.636363636,11,iphone,41616,211923
2298,NULL,NULL,5/27/2015,9263,0,9288,11,0.222222222,0.222222222,0.222222222,0.75,4,ipad,17013.5,180237
8186,NULL,NULL,NULL,NULL,-1,0,1,0.133333333,0.133333333,0.133333333,1,1,ipad,NULL,37001
9638,NULL,NULL,5/27/2015,15770,-1,577,1,0.2,0.377777778,0.377777778,1,4,iphone,NULL,16348
7025,NULL,NULL,5/27/2015,1888,0,4909,6,0.555555556,0.688888889,0.454998126,0.5,36,iphone,15446.4,79110
8441,NULL,NULL,5/26/2015,108381,0,2064,7,0.444444444,0.444444444,0.444444444,0.785714286,14,iphone,17418.83333,203006
5467,NULL,NULL,NULL,NULL,0,0,1,0.222222222,0.222222222,0.222222222,0.6,5,ipad,NULL,140621
3074,NULL,NULL,NULL,NULL,0,0,1,0.222222222,0.222222222,0.222222222,0.25,12,ipad,NULL,199666
8157,NULL,NULL,NULL,NULL,0,0,1,0.155555556,0.155555556,0.155555556,0.666666667,3,iphone,NULL,87035
8623,NULL,NULL,5/27/2015,13810,0,536,3,0.288888889,0.288888889,0.288888889,0.666666667,9,iphone,67045.5,147916
4607,NULL,NULL,5/27/2015,13030,0,37163,28,0.444444444,0.444444444,0.444444444,0.741935484,31,ipad,8720.074074,249444
